"Na" "Sodium      " 11  23  22.99    22.9898  0.97     2.54088204E22 0.453 1.12 0         0.00000000E0  0.412617596     0.00598269422  0.667780625    0.783622057  1050.08691  0.950490437     1.59465126 0.0918705822  2.85649312    0.815602136 2.00708948E-4 0.00633513149   0.781445881   0.721849961    10667.6022   1.02907924  6.21628136E1   0.0153977142    5.78778124    3.58559535   0.00228803476  0.0243296526   2.63674643    0.629444692    12842.2099  1.00025315  9.32216559E-1 0.255114516      4.50745774     1.99823675  -0.013771101     0.366917019   -0.470004059    0.302792032   -0.113153303     0.0267597953    -0.00423331189    4.70195955E-4 -3.74223454E-5  2.06859295E-6 -7.12333317E-8  1.14437094E-9   0.00000000E0    1.63779744    -2.26589266      2.98134851      -1.9653151       0.742065923   -0.173843548    0.0273452035   -0.00335616012    3.93854019E-4 -4.30791493E-5  3.41955039E-6 -1.56860676E-7  3.05357392E-9  149   149   149     1.97913411E-1 -0.0447897339   0.0527311385  -0.08654423     0.0523104652   -0.0167465941    0.0032377983    -3.93014434E-4  2.94268029E-5 -1.24592682E-6  2.28675602E-8  0  0.000554731063  -0.00163547183    1.72313476E-3 -8.43869456E-4  2.08263329E-4 -2.52452832E-5  1.23560615E-6 8.00000000E-2   3.12057393 0.46        0.355422666 0.04406      
"Mg" "Magnesium   " 12  24  23.985   24.305   1.7366   4.30280965E22 0.711 1.54 0         0.00000000E0  0.73558523      0.00620582934  0.264867367    1.16498444    102.501614 0.661772177     3.38763329 0.611556786   3.70403649    1.88618282  3.05372189E-2 0.0064650468    3.46745768    0.423125858     2665.22574  0.921762181 2.60665005E0   1.19817767      5.04891264    1.97343823   0.00232667059  0.0242003385   3.73525139    0.548287409    11457.8147  0.971014171 1.66566727E0  0.214570402      5.13943294     2.04358969  -0.0605518368    0.403032658   -0.452661313    0.249092592   -0.0750332538    0.0129982769    -0.00127595719    6.63321977E-5 -1.47357652E-6  3.68294089E-9  0.00000000E0   0.00000000E0    0.00000000E0    0.84148912     0.401243242    -0.503749163      0.426952587    -0.239015777    0.0854913023  -0.0193274318    0.00263613744   -1.76192481E-4 -2.53115687E-6  1.36869723E-6 -9.24927657E-8  2.13936343E-9  156   156   156     2.01651637E-1 -0.0455021935   0.0486132565  -0.0737868155   0.0415824637   -0.0123551186    0.00220524848   -2.45828737E-4  1.68170313E-5 -6.47175152E-7  1.07376781E-8  0  0.000202897076  -0.000555673367   5.63582055E-4 -2.65635466E-4  6.56071769E-5 -8.68221944E-6  5.55956389E-7 1.20000000E-1   3.17822352 0.405       0.356806209 0.04352      
"Al" "Aluminum    " 13  27  26.982   26.9815  2.702    6.03069296E22 0.905 3.36 0         0.00000000E0  1.58802853      0.00644125022  1.15272385     0.894332326   237.403699 0.736883673     2.04656286 0.174536603   1.76381355    0.97855448  1.64447875E-2 0.00602913208   3.34423636    0.651609599     2981.50336  0.866839599 4.02853363E0   0.0428882327    3.41706717    2.7711184    0.00445356451  0.0303044876   1.82865917    0.459129277    44738.4097  1.06097651  1.04602368E2  0.0146311201     8.3586465      1.04928736   0.113407888    -0.157614903    0.244848483   -0.19729313     0.0889027061   -0.0223601477     0.00284115943   -8.24850834E-5 -1.81363534E-5  1.06281222E-6  1.53137733E-7 -1.82149611E-8   5.46877234E-10  0.539048346    0.954540516    -0.000953636881  -0.629802537     0.390585334   -0.107409773    0.0158528589   -0.00144457833    1.36587713E-4 -1.85380386E-5  1.87026050E-6 -9.80472261E-8  2.03024943E-9  166   170   170     1.65609129E-1 -0.0225385546   0.0394779161  -0.0599503219   0.0315024234   -0.00874263775   0.00146242215   -1.52994547E-4  9.81357902E-6 -3.52889128E-7  5.43562080E-9  0 -0.0000261319207  0.000210269875  -3.20003500E-4  2.01291946E-4 -5.55134857E-5  6.06209949E-6 -8.47980346E-8 7.00000000E-2   3.19865709 0.422821019 0.49        0.04298      
"Si" "Silicon     " 14  28  27.977   28.086   2.3212   4.97703429E22 0.974 4.7  0         0.00000000E0  3.87721808      0.00639268563  1.57239862     1.07912469    337.574531 0.769474717     6.66743754 0.137696425   0             0           1.80850489E0  0.00490100265   3.0921301     0.795764013     2158.51208  0.832180468 9.83620907E-1  0.109585787     1.88283705    0.823929104  0.00363730275  0.0286156545   8.89930448    0.552424765    11791.0784  0.918032181 5.11999435E-1 0.0369609487     1.4109936      1.8835002    0.211601955    -0.433934705    0.66737774    -0.52363237     0.220771884    -0.04865262       0.00382149146    6.22614264E-4 -1.88913100E-4  2.02103626E-5 -1.03817715E-6  2.13461863E-8   0.00000000E0    0.539048346    0.954540516    -0.000953636881  -0.629802537     0.390585334   -0.107409773    0.0158528589   -0.00144457833    1.36587713E-4 -1.85380386E-5  1.87026050E-6 -9.80472261E-8  2.03024943E-9  171   171   171     2.01444306E-1 -0.0161753033  -0.00524385813 -0.00648047501 -0.00139268873   0.00292702728  -0.00105519909    1.82939141E-4 -1.72887714E-5  8.59520044E-7 -1.76645121E-8  0 -0.000212198845   0.00104312114   -1.25873627E-3  6.70333676E-4 -1.67353474E-4  1.87022351E-5 -6.28626470E-7 7.30000000E-2   3.24179543 0.42        0.359573295 0.04244      
" P" "Phosphorus  " 15  31  30.9737  30.9737  1.8219   3.54225165E22 0.972 3.27 0         0.00000000E0  2.81488101      0.00657436195  0.573842876    1.28171718    303.657976 0.752118891     1.07794111 0.13825625    1.74393507    1.30278457  3.13857069E-2 0.00397010008   3.74968422    0.799822156     3367.93923  0.836952722 1.91012201E-2  0.0107839983    3.73874372    4.14277227   0.0021988371   0.0241496334   5.10866662    0.631118519    14393.3407  0.958930375 3.22617699E0  0.0712538456     3.11359714     2.82589344   0.146761994    -0.272056228    0.420133248   -0.330128794    0.146988       -0.0389813409     0.00624320304   -5.87838829E-4  2.98528648E-5 -6.30181671E-7  0.00000000E0   0.00000000E0    0.00000000E0    1.63721957    -2.26386475      2.97855601      -1.96331256      0.741230069   -0.173628789    0.0273097092   -0.00335198382    3.93403453E-4 -4.30275455E-5  3.41481857E-6 -1.56607727E-7  3.04792086E-9  173   173   173     1.54610522E-1  0.0252923532  -0.0312623901   0.0021630745  -0.000808214285  0.00155899839  -0.000614898012   1.13604656E-4 -1.13317847E-5  5.93140139E-7 -1.28379765E-8  0 -0.000434522146   0.00177658151   -2.10448943E-3  1.11382744E-3 -2.82069266E-4  3.27601985E-5 -1.26056075E-6 7.00000000E-2   3.2863619  0.4         0.360956838 0.0419       
" S" "Sulfur      " 16  32  31.972   32.066   2.0686   3.88489867E22 0.899 2.88 0         0.00000000E0  0.132433135     0.00802616247  0.894029519    1.17379719    694.289501 0.851819945     1.46780492 0.102204474   4.94966808    0.67363207  2.95218062E0  0.00759545009   2.23302522    0.985436308     2051.99803  0.817943536 2.80935086E0   0.126858918     1.10187349    1.54003328   0.00237635445  0.0242722345   3.63942411    0.656952492     9445.32661 0.954440782 3.85381977E0  1.79552639       5.12794631     1.92484649   0.0980329936   -0.0480172393   0.0683011198  -0.0642191932   0.0297728064   -0.00529144639   -0.000621983345   4.57470155E-4 -8.82237434E-5  8.53677839E-6 -4.23880101E-7  8.61828107E-9   0.00000000E0    1.63721239    -2.26383906      2.97851958      -1.96328531      0.74121797    -0.173625386    0.027309072    -0.00335189905    3.93394534E-4 -4.30267329E-5  3.41475900E-6 -1.56604925E-7  3.04786204E-9  184   184   184     1.45797876E-1  0.0560664064  -0.0729722037   0.0358420396  -0.017274925     0.00658027767  -0.00159412901    2.36019716E-4 -2.08360693E-5  1.01085427E-6 -2.07855489E-8  0 -0.000542616146   0.00208538094   -2.47430838E-3  1.31592841E-3 -3.36822021E-4  3.96882352E-5 -1.57664973E-6 6.30000000E-2   3.29003461 0.429       0.49        0.04136      
"Cl" "Chlorine    " 17  35  34.969   35.453   1.8956   3.21989472E22 0.708 0    0.00317   0.00000000E0  0.7383716       0.00443228881  4.77294621     0.506808224  2625.7812   0.945706524   994.773928   0.0142803112  0             0           4.12583232E-1 0.1016731       0.0308227057  2.06358998     10197.914    0.957250271 1.26727005E1   0.0126038571    6.14938664    1.23948751   0.00238117217  0.0242681308   5.33032651    0.619739157     5589.60672 0.874485402 3.83044784E0  1.23776796       5.8348326      1.9883813   -0.0967732238    0.573883318   -0.624617112    0.312511078   -0.0797501148    0.00981232082   -0.000354557278  -3.52207476E-6 -9.24775320E-6  1.84819348E-6 -1.29788198E-7  3.25774582E-9   0.00000000E0   -7.65305587    30.5130532     -46.049128        36.6017169     -17.1107662      4.94773861    -0.889124669     0.0929542776    -3.89546176E-3 -2.60281998E-4  4.33658634E-5 -2.22427067E-6  4.22190325E-8  170   178   183     1.41461445E-1  0.0847574555  -0.109231413    0.0633618424  -0.0303259166    0.010515694    -0.00236283702    3.33124127E-4 -2.84973020E-5  1.35406991E-6 -2.74494656E-8  0  0.0000306093284 -0.0000313765795  1.51041558E-5 -3.85697772E-6  5.37355516E-7 -3.85457904E-8  1.11332707E-9 5.80000000E-2   3.34402465 0.422296895 0.363723924 0.04082      
"Ar" "Argon       " 18  40  39.9624  39.948   1.6504   2.48795280E22 0.398 0    0.001784  2.69055853E19 1.77344797      0.00440442451  3.8639988      0.576407217  3449.11427  0.989999986   689.756983   0.0156868131  0             0           1.21916212E0  0.342611153     0.0370835177  2.01659286      9783.08834  0.947462065 1.62719806E1   0.0142493448    5.39547343    0.856463517  0.00253510091  0.0240292288   1.35859675    0.929531758     4253.62377 0.852086791 4.02643931E0  3.3404983        5.59619074     1.73466534   0.0724829067   -0.0177864579   0.0785584391  -0.0966941891   0.0487151789   -0.00958798123   -0.000717307234   7.20784814E-4 -1.48313394E-4  1.50475607E-5 -7.78971023E-7  1.64450002E-8   0.00000000E0   -1.37841871     7.57188608    -10.66889          7.54498736     -2.91269862     0.618255526   -0.0630920387    0.0005943932     3.62774150E-4  7.67140443E-6 -6.41899560E-6  5.12840955E-7 -1.31448174E-8  196   197   190     1.58637873E-1  0.0851855381  -0.0800134905   0.0159766524  -0.00138140982   0.000986090618 -0.000467373362   9.76431492E-5 -1.05695628E-5  5.87289826E-7 -1.33183809E-8  0  0.0000306093284 -0.0000313765795  1.51041558E-5 -3.85697772E-6  5.37355516E-7 -3.85457904E-8  1.11332707E-9 5.38278522E-2   3.37323779 0.415332103 0.398736785 0.05         
" K" "Potassium   " 19  39  38.964   39.0983  0.86318  1.32950954E22 0.366 0.93 0         0.00000000E0  3.24685816      0.00439519942  0.736660038    0.974349699   432.225938 0.823518774    93.6322509  1.22018631    1.2149598     1.78936607  2.34781635E0  0.00416089258   2.44048772    0.856528758     1969.93967  0.819719887 2.32298646E2   0.530976406     0.907350641   1.72218074   0.00273694953  0.0241623683   1.88893424    0.840071785     4689.701   0.868091765 2.81088133E0  9.50717407       5.78447296     1.97956373   0.0120810068    0.156123836   -0.182860544    0.106220444   -0.034036654     0.00534222215    0.00013680216   -2.42063653E-4  5.05057892E-5 -5.21189197E-6  2.75602872E-7 -5.93317606E-9   0.00000000E0    1.59919329    -2.16304177      2.88822193      -1.92893779      0.731169252   -0.165551376    0.0220043764   -0.00145087504   -5.35804602E-6  7.94831856E-6 -5.08635005E-7  1.08277280E-8  0.00000000E0   190   190   190     1.13212301E-1  0.135463986   -0.158831463    0.0949992195  -0.0431691142    0.0138158582   -0.00290152369    3.88365709E-4 -3.19048627E-5  1.46747769E-6 -2.89613753E-8  0  0.000166007469  -0.000543702055   6.87988417E-4 -4.03772817E-4  1.19782550E-4 -1.73735117E-5  1.00081309E-6 5.46629116E-2   3.39561845 0.422175619 0.36649101  0.03974      
"Ca" "Calcium     " 20  40  39.963   40.08    1.54     2.31388074E22 0.627 1.83 0         0.00000000E0  0.400559644     0.00438933228  0.711556591    0.429263358   481.891572 0.754502738  8792.75146    0.0492898981  4.88770061    2.03615816  1.73274840E0  0.00510901345   2.55979429    0.792580965     2990.28108  0.844849838 8.53152985E1   0.146925914     1.75244362    1.96090223   0.00244280949  0.0247963506   4.17377517    0.735130298    50253.7419  1.03783706  1.45906213E1  0.0152638143     5.54566084     0.889464495  0.0867432509   -0.132527286    0.17517965    -0.11850717     0.0465993982   -0.0114934791     0.00196338659   -2.66986473E-4  3.12660214E-5 -2.76224383E-6  1.45317260E-7 -3.24540925E-9   0.00000000E0    1.07964682    -0.466010461     0.353900066      0.0986026696   -0.184120797    0.0834489188  -0.0199983511    0.00274673327   -1.82813318E-4 -2.42006049E-6  1.36679871E-6 -9.17251065E-8  2.10384007E-9  198   198   198     1.28610763E-1  0.133772851   -0.140072231    0.063370661   -0.0202092488    0.00454813663  -0.000651011715   5.23820281E-5 -1.71441092E-6 -3.11977146E-8  2.62949677E-9  0 -0.000181410748   0.000660901954  -6.67020300E-4  2.84676265E-4 -5.06222446E-5  2.41688356E-6  1.74265571E-7 4.70000000E-2   3.41888679 0.421913259 0.367874553 0.0392       
